Scenario ID,Normalization,Remove Outliers,DataFrame Type,Model,Params,Silhouette Score,Davies-Bouldin Index,Num Clusters
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 300}",0.20013741202333726,1.878660578464184,2
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 500}",0.20013741202333726,1.878660578464184,2
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 100}",0.2003504860349767,1.877686113469895,2
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 300}",0.2003504860349767,1.877686113469895,2
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 500}",0.2003504860349767,1.877686113469895,2
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 100}",0.1840520892234527,1.6551747316045489,3
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 300}",0.1840520892234527,1.6551747316045489,3
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 500}",0.1840520892234527,1.6551747316045489,3
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 100}",0.18423380452439364,1.6525331536617418,3
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 300}",0.18423380452439364,1.6525331536617418,3
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 500}",0.18423380452439364,1.6525331536617418,3
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 100}",0.17495522274290928,1.698054468226067,4
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 300}",0.17495522274290928,1.698054468226067,4
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 500}",0.17495522274290928,1.698054468226067,4
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 100}",0.17515535275095667,1.697964649025018,4
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 300}",0.17515535275095667,1.697964649025018,4
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 500}",0.17515535275095667,1.697964649025018,4
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 100}",0.1450568214035295,1.684917386742373,5
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 300}",0.1450568214035295,1.684917386742373,5
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 500}",0.1450568214035295,1.684917386742373,5
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 100}",0.14526599673206272,1.6811952021526313,5
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 300}",0.14526599673206272,1.6811952021526313,5
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 500}",0.14526599673206272,1.6811952021526313,5
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 100}",0.14958293039418197,1.6013506566877025,6
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 300}",0.14958293039418197,1.6013506566877025,6
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 500}",0.14958293039418197,1.6013506566877025,6
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 100}",0.14975907110828324,1.6007217580782525,6
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 300}",0.14975907110828324,1.6007217580782525,6
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 500}",0.14975907110828324,1.6007217580782525,6
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 100}",0.13138432390485297,1.596717158546428,7
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 300}",0.13138432390485297,1.596717158546428,7
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 500}",0.13138432390485297,1.596717158546428,7
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 100}",0.13173057100449617,1.599471890164304,7
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 300}",0.13173057100449617,1.599471890164304,7
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 500}",0.13173057100449617,1.599471890164304,7
